index,date,ACCEL_X,ACCEL_Y,ACCEL_Z
339,1782579519434,0.040000000000000001,0,1.01
340,1782579519451,0.040000000000000001,0,1.01
341,1782579519484,0.040000000000000001,0,1.01
342,1782579519551,0.040000000000000001,0,1.01
343,1782579519584,0.040000000000000001,0,1.01
344,1782579519667,0.040000000000000001,0,1.01
345,1782579519718,0.040000000000000001,0.01,1.01
346,1782579519785,0.040000000000000001,0.01,1.01
347,1782579519817,0.040000000000000001,0.01,1.01
348,1782579519883,0.040000000000000001,0.01,1.01
349,1782579519934,0.040000000000000001,0.01,1.01
350,1782579519967,0.040000000000000001,0.01,1.01
351,1782579520001,0.040000000000000001,0,1.01
352,1782579520017,0.040000000000000001,0,1.01
353,1782579520034,0.040000000000000001,0,1.01
354,1782579520100,0.040000000000000001,0,1.01
355,1782579520167,0.040000000000000001,0,1.01
356,1782579520217,0.040000000000000001,0,1.01
357,1782579520267,0.040000000000000001,0,1.01
358,1782579520316,0.040000000000000001,0,1.01
359,1782579520366,0.040000000000000001,0,1.01
360,1782579520434,0.040000000000000001,0.01,1.01
361,1782579520484,0.040000000000000001,0.01,1.01
362,1782579520517,0.040000000000000001,0.01,1.01
363,1782579520534,0.040000000000000001,0,1.01
364,1782579520551,0.040000000000000001,0,1.01
365,1782579520601,0.040000000000000001,0,1.01
366,1782579520633,0.040000000000000001,0,1.01
367,1782579520700,0.040000000000000001,0,1.01
368,1782579520750,0.040000000000000001,0,1.01
369,1782579520816,0.040000000000000001,0,1.01
370,1782579520816,0.040000000000000001,0,1.01
371,1782579520884,0.040000000000000001,0,1.01
372,1782579521000,0.040000000000000001,0,1.01
373,1782579521050,0.040000000000000001,0.01,1.01
374,1782579521100,0.040000000000000001,0.01,1.01
375,1782579521232,0.040000000000000001,0,1.01
376,1782579521249,0.040000000000000001,0,1.01
377,1782579521266,0.040000000000000001,0,1.01
378,1782579521300,0.040000000000000001,0,1.01
379,1782579521316,0.040000000000000001,0,1.01
380,1782579521366,0.040000000000000001,0,1.01
381,1782579521400,0.040000000000000001,0,1.01
382,1782579521466,0.040000000000000001,0,1.01
383,1782579521500,0.040000000000000001,0,1.01
384,1782579521532,0.040000000000000001,0,1.01
385,1782579521549,0.040000000000000001,0,1.01
386,1782579521599,0.040000000000000001,0,1.01
387,1782579521749,0.040000000000000001,0,1.01
388,1782579521783,0.040000000000000001,0,1.01
389,1782579521816,0.040000000000000001,0,1.01
390,1782579521850,0.040000000000000001,0.01,1.01
391,1782579521866,0.040000000000000001,0.01,1.01
392,1782579521916,0.040000000000000001,0.01,1.02
393,1782579521982,0.040000000000000001,0.01,1.02
394,1782579522065,0.040000000000000001,0,1.02
395,1782579522115,0.040000000000000001,0,1.01
396,1782579522148,0.040000000000000001,0,1.01
397,1782579522181,0.040000000000000001,0,1.01
398,1782579522199,0.040000000000000001,0,1.01
399,1782579522215,0.040000000000000001,0,1.01
400,1782579522249,0.040000000000000001,0,1.01
401,1782579522316,0.040000000000000001,0,1.01
402,1782579522365,0.040000000000000001,0,1.01
403,1782579522432,0.040000000000000001,0,1.01
404,1782579522448,0.040000000000000001,0,1.01
405,1782579522466,0.040000000000000001,0,1.01
406,1782579522499,0.040000000000000001,0,1.01
407,1782579522515,0.040000000000000001,0,1.01
408,1782579522565,0.040000000000000001,0,1.02
409,1782579522632,0.040000000000000001,0,1.02
410,1782579522664,0.040000000000000001,0,1.02
411,1782579522715,0.040000000000000001,0.01,1.01
412,1782579522748,0.040000000000000001,0.01,1.01
413,1782579522865,0.040000000000000001,0.01,1.01
414,1782579522965,0.040000000000000001,0.01,1.01
415,1782579523014,0.040000000000000001,0.01,1.01
416,1782579523048,0.040000000000000001,0,1.01
417,1782579523081,0.040000000000000001,0,1.01
418,1782579523181,0.040000000000000001,0,1.01
419,1782579523281,0.040000000000000001,0,1.01
420,1782579523348,0.040000000000000001,0,1.01
421,1782579523399,0.040000000000000001,0,1.01
422,1782579523431,0.040000000000000001,0,1.01
423,1782579523498,0.040000000000000001,0,1.01
424,1782579523547,0.040000000000000001,0,1.01
425,1782579523581,0.040000000000000001,0,1.01
426,1782579523614,0.040000000000000001,0,1.01
427,1782579523631,0.040000000000000001,0.01,1.01
428,1782579523647,0.040000000000000001,0.01,1.01
429,1782579523697,0.040000000000000001,0.01,1.01
430,1782579523731,0.040000000000000001,0.01,1.01
431,1782579523830,0.040000000000000001,0,1.01
432,1782579523864,0.040000000000000001,0.01,1.01
433,1782579523931,0.040000000000000001,0,1.01
434,1782579523997,0.040000000000000001,0,1.01
435,1782579524014,0.040000000000000001,0,1.01
436,1782579524064,0.040000000000000001,0,1.01
437,1782579524180,0.040000000000000001,0,1.01
438,1782579524197,0.040000000000000001,0,1.01
439,1782579524230,0.040000000000000001,0,1.01
440,1782579524297,0.040000000000000001,0,1.01
441,1782579524380,0.040000000000000001,0,1.01
442,1782579524430,0.040000000000000001,0,1.01
443,1782579524463,0.040000000000000001,0,1.01
444,1782579524480,0.040000000000000001,0,1.01
445,1782579524513,0.040000000000000001,0,1.01
446,1782579524530,0.040000000000000001,0,1.01
447,1782579524579,0.040000000000000001,0,1.01
448,1782579524613,0.040000000000000001,0,1.01
449,1782579524679,0.040000000000000001,0.01,1.01
450,1782579524713,0.040000000000000001,0.01,1.01
451,1782579524747,0.040000000000000001,0.01,1.01
452,1782579524830,0.040000000000000001,0.01,1.01
453,1782579524863,0.040000000000000001,0.01,1.01
454,1782579524963,0.040000000000000001,0.01,1.01
455,1782579525030,0.040000000000000001,0.01,1.01
456,1782579525063,0.040000000000000001,0.01,1.01
457,1782579525096,0.040000000000000001,0,1.01
458,1782579525114,0.040000000000000001,0,1.01
459,1782579525179,0.040000000000000001,0,1.01
460,1782579525213,0.040000000000000001,0,1.01
461,1782579525262,0.040000000000000001,0,1.01
462,1782579525313,0.040000000000000001,0,1.01
463,1782579525396,0.040000000000000001,0,1.01
464,1782579525462,0.040000000000000001,0,1.01
465,1782579525512,0.040000000000000001,0,1.01
466,1782579525596,0.040000000000000001,0,1.01
467,1782579525646,0.040000000000000001,0,1.01
468,1782579525663,0.040000000000000001,0,1.01
469,1782579525729,0.040000000000000001,0,1.01
470,1782579525830,0.040000000000000001,0.01,1.01
471,1782579525880,0.040000000000000001,0.01,1.01
472,1782579525930,0.040000000000000001,0.01,1.01
473,1782579525946,0.040000000000000001,0.01,1.01
474,1782579525978,0.040000000000000001,0.01,1.01
475,1782579526029,0.040000000000000001,0.01,1.01
476,1782579526078,0.040000000000000001,0.01,1.01
477,1782579526096,0.040000000000000001,0,1.01
478,1782579526130,0.040000000000000001,0,1.01
479,1782579526146,0.040000000000000001,0,1.01
480,1782579526163,0.040000000000000001,0,1.01
481,1782579526213,0.040000000000000001,0,1.01
482,1782579526262,0.040000000000000001,0,1.01
483,1782579526328,0.040000000000000001,0,1.01
484,1782579526378,0.040000000000000001,0,1.01
485,1782579526412,0.040000000000000001,0,1.01
486,1782579526428,0.040000000000000001,0,1.01
487,1782579526495,0.040000000000000001,0,1.01
488,1782579526578,0.040000000000000001,0,1.01
489,1782579526628,0.040000000000000001,0,1.01
490,1782579526661,0.040000000000000001,0,1.01
491,1782579526680,0.040000000000000001,0,1.01
492,1782579526711,0.040000000000000001,0.01,1.01
493,1782579526728,0.040000000000000001,0.01,1.01
494,1782579526761,0.040000000000000001,0.01,1.01
495,1782579526811,0.040000000000000001,0.01,1.01
496,1782579526845,0.040000000000000001,0.01,1.01
497,1782579526878,0.040000000000000001,0.01,1.01
498,1782579526912,0.040000000000000001,0,1.01
499,1782579526945,0.040000000000000001,0,1.01
500,1782579526978,0.040000000000000001,0,1.01
501,1782579527077,0.040000000000000001,0,1.01
502,1782579527161,0.040000000000000001,0.01,1.01
503,1782579527228,0.040000000000000001,0,1.01
504,1782579527244,0.040000000000000001,0,1.01
505,1782579527261,0.040000000000000001,0,1.01
506,1782579527344,0.040000000000000001,0,1.01
507,1782579527377,0.040000000000000001,0,1.01
508,1782579527444,0.040000000000000001,0,1.01
509,1782579527477,0.040000000000000001,0,1.01
510,1782579527560,0.040000000000000001,0,1.01
511,1782579527628,0.040000000000000001,0,1.02
512,1782579527660,0.040000000000000001,0,1.02
513,1782579527694,0.040000000000000001,0,1.01
514,1782579527877,0.040000000000000001,0,1.01
515,1782579527894,0.040000000000000001,0.01,1.01
516,1782579527911,0.040000000000000001,0.01,1.01
517,1782579527944,0.040000000000000001,0.01,1.01
518,1782579527944,0.040000000000000001,0.01,1.01
519,1782579528010,0.040000000000000001,0.01,1.01
520,1782579528077,0.040000000000000001,0.01,1.01
521,1782579528094,0.040000000000000001,0.01,1.01
522,1782579528160,0.040000000000000001,0.01,1.01
523,1782579528260,0.040000000000000001,0,1.01
524,1782579528294,0.040000000000000001,0,1.01
525,1782579528360,0.040000000000000001,0,1.01
526,1782579528410,0.040000000000000001,0,1.01
527,1782579528460,0.040000000000000001,0,1.01
528,1782579528477,0.040000000000000001,0,1.01
529,1782579528493,0.040000000000000001,0,1.01
530,1782579528526,0.040000000000000001,0,1.01
531,1782579528627,0.040000000000000001,0,1.01
532,1782579528643,0.040000000000000001,0.01,1.01
533,1782579528676,0.040000000000000001,0.01,1.01
534,1782579528743,0.040000000000000001,0.01,1.01
535,1782579528776,0.040000000000000001,0.01,1.01
536,1782579528826,0.040000000000000001,0.01,1.01
537,1782579528959,0.040000000000000001,0.01,1.01
538,1782579529009,0.040000000000000001,0.01,1.01
539,1782579529059,0.040000000000000001,0,1.01
540,1782579529126,0.040000000000000001,0.01,1.01
541,1782579529143,0.040000000000000001,0.01,1.01
542,1782579529176,0.040000000000000001,0,1.01
543,1782579529193,0.040000000000000001,0,1.01
544,1782579529242,0.040000000000000001,0,1.01
545,1782579529309,0.040000000000000001,0,1.01
546,1782579529342,0.040000000000000001,0,1.01
547,1782579529409,0.040000000000000001,0,1.01
548,1782579529442,0.040000000000000001,0,1.01
549,1782579529459,0.040000000000000001,0,1.01
550,1782579529492,0.040000000000000001,0,1.02
551,1782579529592,0.040000000000000001,0,1.02
552,1782579529676,0.040000000000000001,0,1.02
553,1782579529692,0.040000000000000001,0,1.01
554,1782579529775,0.040000000000000001,0,1.01
555,1782579529792,0.040000000000000001,0,1.01
556,1782579529826,0.040000000000000001,0,1.01
557,1782579529842,0.040000000000000001,0.01,1.01
558,1782579529893,0.040000000000000001,0.01,1.01
559,1782579529975,0.040000000000000001,0,1.01
560,1782579530025,0.040000000000000001,0.01,1.01
561,1782579530042,0.040000000000000001,0.01,1.01
562,1782579530059,0.040000000000000001,0.01,1.01
563,1782579530125,0.040000000000000001,0.01,1.01
564,1782579530159,0.040000000000000001,0.01,1.01
565,1782579530225,0.040000000000000001,0.01,1.01
566,1782579530375,0.040000000000000001,0,1.01
567,1782579530409,0.040000000000000001,0,1.01
568,1782579530441,0.040000000000000001,0,1.01
569,1782579530475,0.040000000000000001,0,1.01
570,1782579530525,0.040000000000000001,0.01,1.01
571,1782579530675,0.040000000000000001,0,1.01
572,1782579530708,0.040000000000000001,0,1.01
573,1782579530724,0.040000000000000001,0,1.01
574,1782579530741,0.040000000000000001,0,1.01
575,1782579530808,0.040000000000000001,0,1.01
576,1782579530841,0.040000000000000001,0,1.01
577,1782579530891,0.040000000000000001,0,1.01
578,1782579530958,0.040000000000000001,0,1.01
579,1782579531008,0.040000000000000001,0,1.01
580,1782579531074,0.040000000000000001,0,1.01
581,1782579531108,0.040000000000000001,0,1.01
582,1782579531274,0.040000000000000001,0,1.01
583,1782579531324,0.040000000000000001,0,1.01
584,1782579531391,0.040000000000000001,0,1.01
585,1782579531491,0.040000000000000001,0.01,1.01
586,1782579531574,0.040000000000000001,0.01,1.01
587,1782579531641,0.040000000000000001,0.01,1.01
588,1782579531691,0.040000000000000001,0.01,1.01
589,1782579531890,0.040000000000000001,0.01,1.01
590,1782579531957,0.040000000000000001,0,1.02
591,1782579532007,0.040000000000000001,0.01,1.01
592,1782579532074,0.040000000000000001,-0,1.02
593,1782579532140,0.029999999999999999,-0,1.02
594,1782579532190,0.029999999999999999,-0,1.02
595,1782579532257,0.040000000000000001,0,1.01
596,1782579532323,0.040000000000000001,0,1.02
597,1782579532340,0.040000000000000001,0,1.02
598,1782579532356,0.040000000000000001,0,1.02
599,1782579532406,0.040000000000000001,0,1.02
600,1782579532490,0.040000000000000001,0,1.01
601,1782579532524,0.040000000000000001,0,1.02
602,1782579532556,0.040000000000000001,0,1.02
603,1782579532590,0.040000000000000001,0,1.02
604,1782579532607,0.040000000000000001,0,1.01
605,1782579532623,0.040000000000000001,0,1.01
606,1782579532673,0.040000000000000001,0,1.01
607,1782579532789,0.040000000000000001,0,1.01
608,1782579532806,0.040000000000000001,0,1.01
609,1782579532840,0.040000000000000001,0,1.01
610,1782579532873,0.040000000000000001,0,1.01
611,1782579532890,0.040000000000000001,0,1.01
612,1782579532940,0.040000000000000001,0,1.01
613,1782579533056,0.040000000000000001,0,1.01
614,1782579533072,0.040000000000000001,0,1.01
615,1782579533106,0.040000000000000001,0,1.02
616,1782579533172,0.040000000000000001,0,1.02
617,1782579533207,0.040000000000000001,0,1.02
618,1782579533273,0.040000000000000001,0,1.01
619,1782579533306,0.040000000000000001,0,1.01
620,1782579533323,0.040000000000000001,0,1.01
621,1782579533356,0.040000000000000001,0,1.01
622,1782579533389,0.040000000000000001,0,1.01
