index,date,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
0,1765820036904,-295,8193,-30,0,0,0,0,0
1,1765820036971,-303,8181,-36,0,0,0,0,0
2,1765820037054,-295,8187,-49,0,0,0,0,0
3,1765820037154,-305,8182,-44,0,0,0,0,0
4,1765820037322,-290,8190,-47,0,0,0,0,0
5,1765820037440,-294,8184,-39,0,0,0,0,0
6,1765820037670,-298,8178,-34,0,0,0,0,0
7,1765820037805,-302,8184,-42,0,0,0,0,0
8,1765820038055,-299,8186,-41,0,0,0,0,0
9,1765820038105,-303,8176,-40,0,0,0,0,0
10,1765820038355,-299,8181,-46,0,0,0,0,0
11,1765820038523,-304,8188,-28,0,0,0,0,0
12,1765820038671,-296,8186,-32,0,0,0,0,0
13,1765820038739,-302,8169,-42,0,0,0,0,0
14,1765820038972,-298,8192,-36,0,0,0,0,0
15,1765820039239,-298,8188,-40,0,0,0,0,0
16,1765820039522,-300,8182,-39,0,0,0,0,0
17,1765820039606,-298,8181,-36,0,0,0,0,0
18,1765820039956,-298,8186,-38,0,0,0,0,0
19,1765820040055,-300,8188,-40,0,0,0,0,0
20,1765820040305,-304,8187,-37,0,0,0,0,0
21,1765820040439,-298,8183,-39,0,0,0,0,0
22,1765820040689,-292,8184,-38,0,0,0,0,0
23,1765820040855,-298,8180,-31,0,0,0,0,0
24,1765820041005,-292,8181,-30,0,0,0,0,0
25,1765820041071,-295,8192,-29,0,0,0,0,0
26,1765820041322,-294,8184,-36,0,0,0,0,0
27,1765820041390,-298,8180,-47,0,0,0,0,0
28,1765820041539,-298,8191,-35,0,0,0,0,0
29,1765820041722,-296,8186,-38,0,0,0,0,0
30,1765820041972,-299,8184,-38,0,0,0,0,0
31,1765820042339,-308,8190,-33,0,0,0,0,0
32,1765820042421,-312,8186,-31,0,0,0,0,0
33,1765820042654,-296,8176,-42,0,0,0,0,0
34,1765820042787,-300,8180,-40,0,0,0,0,0
35,1765820042871,-300,8184,-34,0,0,0,0,0
36,1765820043221,-300,8182,-37,0,0,0,0,0
37,1765820043438,-304,8186,-36,0,0,0,0,0
38,1765820043671,-296,8180,-35,0,0,0,0,0
39,1765820043738,-303,8181,-38,0,0,0,0,0
40,1765820043888,-294,8184,-43,0,0,0,0,0
41,1765820044055,-295,8181,-42,0,0,0,0,0
42,1765820044305,-296,8194,-40,0,0,0,0,0
43,1765820044704,-297,8187,-34,0,0,0,0,0
44,1765820044788,-302,8190,-41,0,0,0,0,0
45,1765820045122,-298,8178,-48,0,0,0,0,0
46,1765820045221,-300,8175,-32,0,0,0,0,0
47,1765820045539,-300,8184,-43,0,0,0,0,0
48,1765820045755,-298,8183,-38,0,0,0,0,0
49,1765820045988,-301,8184,-36,0,0,0,0,0
50,1765820046088,-300,8185,-42,0,0,0,0,0
51,1765820046122,-294,8177,-39,0,0,0,0,0
52,1765820046206,-289,8187,-43,0,0,0,0,0
53,1765820046439,-308,8188,-38,0,0,0,0,0
54,1765820046704,-320,8181,-38,0,0,0,0,0
55,1765820047004,-315,8186,-30,0,0,0,0,0
56,1765820047105,-306,8182,-33,0,0,0,0,0
57,1765820047471,-313,8189,-37,0,0,0,0,0
58,1765820047522,-295,8191,-28,0,0,0,0,0
59,1765820047855,-300,8182,-37,0,0,0,0,0
60,1765820047889,-295,8180,-39,0,0,0,0,0
61,1765820048155,-297,8182,-25,0,0,0,0,0
62,1765820048322,-295,8189,-32,0,0,0,0,0
63,1765820048506,-292,8187,-35,0,0,0,0,0
64,1765820048622,-294,8183,-37,0,0,0,0,0
65,1765820048788,-317,8180,-40,0,0,0,0,0
66,1765820049338,-309,8182,-38,0,0,0,0,0
67,1765820049488,-289,8181,-28,0,0,0,0,0
68,1765820049805,-290,8182,-30,0,0,0,0,0
69,1765820049923,-288,8192,-28,0,0,0,0,0
70,1765820050272,-291,8182,-37,0,0,0,0,0
71,1765820050522,-294,8179,-30,0,0,0,0,0
72,1765820050672,-311,8181,-39,0,0,0,0,0
73,1765820050822,-284,8185,-40,0,0,0,0,0
74,1765820050905,-300,8180,-38,0,0,0,0,0
75,1765820051123,-302,8182,-37,0,0,0,0,0
76,1765820051339,-308,8178,-38,0,0,0,0,0
77,1765820051689,-296,8181,-36,0,0,0,0,0
78,1765820051855,-289,8189,-41,0,0,0,0,0
79,1765820051922,-311,8181,-38,0,0,0,0,0
80,1765820052172,-299,8184,-38,0,0,0,0,0
81,1765820052272,-290,8180,-30,0,0,0,0,0
82,1765820052655,-295,8181,-40,0,0,0,0,0
83,1765820052972,-304,8184,-31,0,0,0,0,0
84,1765820053205,-296,8182,-36,0,0,0,0,0
85,1765820053355,-309,8186,-44,0,0,0,0,0
86,1765820053506,-304,8191,-31,0,0,0,0,0
87,1765820053655,-300,8182,-35,0,0,0,0,0
88,1765820053722,-299,8187,-27,0,0,0,0,0
89,1765820054055,-299,8183,-42,0,0,0,0,0
90,1765820054388,-298,8186,-42,0,0,0,0,0
91,1765820054539,-298,8196,-35,0,0,0,0,0
92,1765820054705,-299,8186,-42,0,0,0,0,0
93,1765820054990,-294,8184,-36,0,0,0,0,0
94,1765820055255,-302,8183,-43,0,0,0,0,0
95,1765820055539,-299,8182,-41,0,0,0,0,0
96,1765820055622,-302,8179,-40,0,0,0,0,0
97,1765820055822,-299,8184,-36,0,0,0,0,0
98,1765820055971,-297,8183,-40,0,0,0,0,0
99,1765820056071,-310,8184,-38,0,0,0,0,0
100,1765820056290,-300,8189,-37,0,0,0,0,0
101,1765820056505,-288,8184,-43,0,0,0,0,0
102,1765820056839,-294,8178,-46,0,0,0,0,0
103,1765820056972,-296,8188,-39,0,0,0,0,0
104,1765820057056,-293,8184,-37,0,0,0,0,0
105,1765820057288,-300,8182,-36,0,0,0,0,0
106,1765820057355,-297,8174,-37,0,0,0,0,0
107,1765820057655,-290,8174,-47,0,0,0,0,0
108,1765820057905,-300,8181,-41,0,0,0,0,0
109,1765820058139,-300,8184,-38,0,0,0,0,0
110,1765820058256,-300,8187,-36,0,0,0,0,0
111,1765820058372,-301,8185,-38,0,0,0,0,0
112,1765820058588,-301,8182,-37,0,0,0,0,0
113,1765820058838,-297,8182,-45,0,0,0,0,0
114,1765820059105,-293,8182,-48,0,0,0,0,0
115,1765820059222,-298,8179,-41,0,0,0,0,0
116,1765820059372,-298,8182,-34,0,0,0,0,0
117,1765820059488,-302,8182,-37,0,0,0,0,0
118,1765820059673,-300,8177,-41,0,0,0,0,0
119,1765820059822,-304,8179,-44,0,0,0,0,0
120,1765820060139,-299,8181,-42,0,0,0,0,0
121,1765820060455,-301,8178,-46,0,0,0,0,0
122,1765820060689,-295,8183,-35,0,0,0,0,0
123,1765820060820,-295,8179,-40,0,0,0,0,0
124,1765820060972,-300,8184,-32,0,0,0,0,0
125,1765820061105,-291,8182,-40,0,0,0,0,0
126,1765820061204,-298,8182,-41,0,0,0,0,0
127,1765820061522,-298,8183,-46,0,0,0,0,0
128,1765820061639,-298,8186,-39,0,0,0,0,0
129,1765820061755,-289,8180,-44,0,0,0,0,0
130,1765820061925,-296,8181,-46,0,0,0,0,0
131,1765820062056,-292,8180,-36,0,0,0,0,0
132,1765820062272,-301,8190,-36,0,0,0,0,0
133,1765820062505,-306,8177,-42,0,0,0,0,0
134,1765820062723,-304,8186,-40,0,0,0,0,0
135,1765820062971,-296,8176,-34,0,0,0,0,0
136,1765820063089,-299,8189,-38,0,0,0,0,0
137,1765820063256,-304,8185,-40,0,0,0,0,0
138,1765820063472,-300,8178,-37,0,0,0,0,0
139,1765820063588,-303,8181,-42,0,0,0,0,0
140,1765820063789,-308,8179,-42,0,0,0,0,0
141,1765820063989,-298,8173,-38,0,0,0,0,0
142,1765820064222,-301,8180,-36,0,0,0,0,0
143,1765820064421,-303,8180,-36,0,0,0,0,0
144,1765820064622,-298,8182,-37,0,0,0,0,0
145,1765820064688,-300,8180,-34,0,0,0,0,0
146,1765820064905,-306,8186,-30,0,0,0,0,0
147,1765820064972,-298,8177,-36,0,0,0,0,0
148,1765820065038,-293,8184,-42,0,0,0,0,0
149,1765820065155,-292,8184,-43,0,0,0,0,0
150,1765820216238,-291,8172,-29,0,0,0,0,0
151,1765820216436,-305,8174,-32,0,0,0,0,0
152,1765820216703,-306,8175,-37,0,0,0,0,0
153,1765820217036,-293,8172,-30,0,0,0,0,0
154,1765820217137,-302,8171,-30,0,0,0,0,0
155,1765820217336,-300,8169,-43,0,0,0,0,0
156,1765820217486,-296,8172,-35,0,0,0,0,0
157,1765820217553,-299,8171,-42,0,0,0,0,0
158,1765820217902,-298,8175,-41,0,0,0,0,0
159,1765820217969,-302,8168,-38,0,0,0,0,0
160,1765820218237,-298,8173,-39,0,0,0,0,0
161,1765820218386,-302,8172,-36,0,0,0,0,0
162,1765820218569,-301,8175,-33,0,0,0,0,0
163,1765820218687,-300,8181,-43,0,0,0,0,0
164,1765820218853,-300,8168,-36,0,0,0,0,0
165,1765820219119,-298,8174,-32,0,0,0,0,0
166,1765820219420,-294,8172,-27,0,0,0,0,0
167,1765820219620,-301,8171,-33,0,0,0,0,0
168,1765820219735,-304,8172,-33,0,0,0,0,0
169,1765820219886,-289,8167,-36,0,0,0,0,0
170,1765820220086,-300,8170,-30,0,0,0,0,0
171,1765820220236,-299,8164,-35,0,0,0,0,0
172,1765820220386,-300,8174,-29,0,0,0,0,0
173,1765820220703,-303,8166,-31,0,0,0,0,0
174,1765820220921,-306,8176,-26,0,0,0,0,0
175,1765820221137,-301,8173,-32,0,0,0,0,0
176,1765820221220,-304,8174,-24,0,0,0,0,0
177,1765820221386,-301,8171,-26,0,0,0,0,0
178,1765820221570,-308,8173,-32,0,0,0,0,0
179,1765820221821,-301,8162,-33,0,0,0,0,0
180,1765820222204,-305,8171,-40,0,0,0,0,0
181,1765820222337,-307,8174,-38,0,0,0,0,0
182,1765820222487,-304,8178,-29,0,0,0,0,0
183,1765820222671,-304,8175,-38,0,0,0,0,0
184,1765820222937,-300,8170,-31,0,0,0,0,0
185,1765820223053,-302,8172,-24,0,0,0,0,0
186,1765820223203,-303,8179,-40,0,0,0,0,0
187,1765820223319,-295,8167,-34,0,0,0,0,0
188,1765820223504,-294,8178,-32,0,0,0,0,0
189,1765820223653,-300,8168,-36,0,0,0,0,0
190,1765820223769,-296,8170,-33,0,0,0,0,0
191,1765820224086,-297,8178,-37,0,0,0,0,0
192,1765820224470,-297,8176,-38,0,0,0,0,0
193,1765820224554,-305,8173,-32,0,0,0,0,0
194,1765820224786,-298,8178,-36,0,0,0,0,0
195,1765820224936,-298,8174,-36,0,0,0,0,0
196,1765820225003,-302,8170,-38,0,0,0,0,0
197,1765820225353,-304,8170,-32,0,0,0,0,0
198,1765820225637,-307,8170,-39,0,0,0,0,0
199,1765820225820,-298,8173,-30,0,0,0,0,0
200,1765820225985,-306,8170,-33,0,0,0,0,0
201,1765820226087,-304,8174,-36,0,0,0,0,0
202,1765820226286,-298,8174,-41,0,0,0,0,0
203,1765820226820,-296,8172,-36,0,0,0,0,0
204,1765820227019,-300,8171,-34,0,0,0,0,0
205,1765820227120,-303,8171,-37,0,0,0,0,0
206,1765820227286,-306,8172,-28,0,0,0,0,0
207,1765820227453,-298,8170,-33,0,0,0,0,0
208,1765820227719,-302,8168,-31,0,0,0,0,0
209,1765820227770,-304,8167,-25,0,0,0,0,0
210,1765820228103,-300,8176,-32,0,0,0,0,0
211,1765820228169,-304,8174,-30,0,0,0,0,0
212,1765820228320,-305,8173,-38,0,0,0,0,0
213,1765820228537,-308,8170,-32,0,0,0,0,0
214,1765820228619,-302,8166,-38,0,0,0,0,0
215,1765820228953,-298,8177,-40,0,0,0,0,0
216,1765820229170,-299,8172,-21,0,0,0,0,0
217,1765820229403,-307,8178,-24,0,0,0,0,0
218,1765820229553,-302,8178,-29,0,0,0,0,0
219,1765820229653,-296,8167,-29,0,0,0,0,0
220,1765820229885,-294,8172,-33,0,0,0,0,0
221,1765820230122,-306,8171,-36,0,0,0,0,0
222,1765820230452,-301,8180,-33,0,0,0,0,0
223,1765820230568,-300,8168,-39,0,0,0,0,0
224,1765820230688,-306,8172,-31,0,0,0,0,0
225,1765820230921,-305,8166,-39,0,0,0,0,0
226,1765820230987,-296,8178,-37,0,0,0,0,0
227,1765820231369,-306,8174,-32,0,0,0,0,0
228,1765820231637,-297,8174,-28,0,0,0,0,0
229,1765820231968,-299,8171,-32,0,0,0,0,0
230,1765820232068,-306,8176,-23,0,0,0,0,0
231,1765820232268,-294,8170,-26,0,0,0,0,0
232,1765820232386,-303,8171,-39,0,0,0,0,0
233,1765820232484,-295,8172,-30,0,0,0,0,0
234,1765820232801,-296,8171,-37,0,0,0,0,0
235,1765820233018,-300,8174,-32,0,0,0,0,0
236,1765820233184,-307,8168,-38,0,0,0,0,0
237,1765820233318,-298,8169,-33,0,0,0,0,0
238,1765820233468,-296,8170,-37,0,0,0,0,0
239,1765820233535,-299,8172,-37,0,0,0,0,0
240,1765820233751,-306,8178,-34,0,0,0,0,0
241,1765820234051,-298,8168,-33,0,0,0,0,0
242,1765820234335,-306,8163,-34,0,0,0,0,0
243,1765820234451,-303,8176,-34,0,0,0,0,0
244,1765820234751,-298,8172,-32,0,0,0,0,0
245,1765820234868,-297,8172,-34,0,0,0,0,0
246,1765820235284,-299,8173,-34,0,0,0,0,0
247,1765820235535,-306,8177,-35,0,0,0,0,0
248,1765820235702,-303,8173,-44,0,0,0,0,0
249,1765820235769,-300,8176,-28,0,0,0,0,0
250,1765820235901,-303,8168,-36,0,0,0,0,0
251,1765820236051,-298,8172,-36,0,0,0,0,0
252,1765820236201,-296,8168,-35,0,0,0,0,0
253,1765820236401,-301,8170,-30,0,0,0,0,0
254,1765820236718,-284,8170,-46,0,0,0,0,0
255,1765820236784,-301,8161,-42,0,0,0,0,0
256,1765820237001,-294,8168,-31,0,0,0,0,0
257,1765820237220,-306,8171,-34,0,0,0,0,0
258,1765820237284,-298,8165,-32,0,0,0,0,0
259,1765820237451,-298,8179,-35,0,0,0,0,0
260,1765820237534,-302,8175,-33,0,0,0,0,0
261,1765820237734,-305,8171,-40,0,0,0,0,0
262,1765820238218,-297,8168,-28,0,0,0,0,0
263,1765820238335,-300,8166,-40,0,0,0,0,0
264,1765820238502,-304,8164,-33,0,0,0,0,0
265,1765820238551,-299,8171,-39,0,0,0,0,0
266,1765820238701,-294,8166,-40,0,0,0,0,0
267,1765820238851,-296,8176,-36,0,0,0,0,0
268,1765820239002,-297,8172,-38,0,0,0,0,0
269,1765820239201,-304,8164,-37,0,0,0,0,0
270,1765820239451,-293,8165,-33,0,0,0,0,0
271,1765820239868,-296,8166,-36,0,0,0,0,0
272,1765820239968,-300,8166,-33,0,0,0,0,0
273,1765820240151,-301,8170,-40,0,0,0,0,0
274,1765820240334,-297,8176,-29,0,0,0,0,0
275,1765820240468,-300,8172,-30,0,0,0,0,0
276,1765820240784,-303,8172,-39,0,0,0,0,0
277,1765820240851,-304,8168,-32,0,0,0,0,0
278,1765820241035,-294,8178,-39,0,0,0,0,0
279,1765820241269,-300,8170,-36,0,0,0,0,0
280,1765820241485,-300,8170,-33,0,0,0,0,0
281,1765820241535,-300,8166,-34,0,0,0,0,0
282,1765820241768,-298,8168,-34,0,0,0,0,0
283,1765820241987,-299,8166,-39,0,0,0,0,0
284,1765820242052,-298,8169,-41,0,0,0,0,0
285,1765820242385,-305,8176,-34,0,0,0,0,0
286,1765820242587,-300,8174,-24,0,0,0,0,0
287,1765820242686,-303,8165,-32,0,0,0,0,0
288,1765820242870,-300,8170,-27,0,0,0,0,0
289,1765820242969,-302,8170,-34,0,0,0,0,0
290,1765820243085,-304,8175,-23,0,0,0,0,0
291,1765820243169,-328,8166,-29,0,0,0,0,0
292,1765820243487,-307,8171,-25,0,0,0,0,0
293,1765820243632,-324,8157,-29,0,0,0,0,0
294,1765820243925,-286,8170,-48,0,0,0,0,0
295,1765820244005,-272,8170,-35,0,0,0,0,0
296,1765820244170,-298,8168,-40,0,0,0,0,0
297,1765820244337,-278,8170,-41,0,0,0,0,0
298,1765820244453,-290,8175,-42,0,0,0,0,0
299,1765820245019,-313,8171,-38,0,0,0,0,0
300,1765820371901,-303,8176,-38,0,0,0,0,0
301,1765820372017,-314,8172,-25,0,0,0,0,0
302,1765820372203,-303,8168,-22,0,0,0,0,0
303,1765820372351,-288,8168,-32,0,0,0,0,0
304,1765820372401,-305,8162,-36,0,0,0,0,0
305,1765820372534,-301,8182,-36,0,0,0,0,0
306,1765820372801,-300,8180,-30,0,0,0,0,0
307,1765820373217,-301,8167,-34,0,0,0,0,0
308,1765820373301,-290,8157,-28,0,0,0,0,0
309,1765820373501,-304,8175,-36,0,0,0,0,0
310,1765820373651,-296,8168,-24,0,0,0,0,0
311,1765820373784,-305,8161,-24,0,0,0,0,0
312,1765820374101,-306,8160,-33,0,0,0,0,0
313,1765820374301,-304,8162,-31,0,0,0,0,0
314,1765820374384,-299,8167,-32,0,0,0,0,0
315,1765820374601,-296,8163,-36,0,0,0,0,0
316,1765820374801,-295,8174,-23,0,0,0,0,0
317,1765820374867,-298,8165,-34,0,0,0,0,0
318,1765820375083,-308,8169,-38,0,0,0,0,0
319,1765820375266,-292,8164,-28,0,0,0,0,0
320,1765820375368,-294,8181,-24,0,0,0,0,0
321,1765820375684,-320,8159,-34,0,0,0,0,0
322,1765820375851,-303,8166,-38,0,0,0,0,0
323,1765820375951,-308,8170,-25,0,0,0,0,0
324,1765820376135,-308,8167,-33,0,0,0,0,0
325,1765820376217,-295,8165,-29,0,0,0,0,0
326,1765820376400,-314,8168,-32,0,0,0,0,0
327,1765820376617,-293,8170,-30,0,0,0,0,0
328,1765820376851,-294,8174,-22,0,0,0,0,0
329,1765820376951,-310,8170,-25,0,0,0,0,0
330,1765820377218,-287,8166,-39,0,0,0,0,0
331,1765820377284,-297,8166,-32,0,0,0,0,0
332,1765820377650,-296,8170,-27,0,0,0,0,0
333,1765820377767,-302,8170,-24,0,0,0,0,0
334,1765820378100,-302,8168,-23,0,0,0,0,0
335,1765820378351,-308,8163,-28,0,0,0,0,0
336,1765820378550,-302,8168,-32,0,0,0,0,0
337,1765820378735,-307,8160,-34,0,0,0,0,0
338,1765820378834,-300,8165,-37,0,0,0,0,0
339,1765820379018,-295,8168,-30,0,0,0,0,0
340,1765820379201,-306,8171,-37,0,0,0,0,0
341,1765820379317,-308,8165,-30,0,0,0,0,0
342,1765820379617,-302,8167,-35,0,0,0,0,0
343,1765820379701,-307,8170,-32,0,0,0,0,0
344,1765820379900,-297,8168,-26,0,0,0,0,0
345,1765820380083,-306,8168,-27,0,0,0,0,0
346,1765820380183,-304,8169,-33,0,0,0,0,0
347,1765820380383,-302,8161,-27,0,0,0,0,0
348,1765820380551,-299,8170,-32,0,0,0,0,0
349,1765820380767,-306,8164,-26,0,0,0,0,0
350,1765820380934,-302,8176,-21,0,0,0,0,0
351,1765820381218,-298,8170,-40,0,0,0,0,0
352,1765820381334,-294,8166,-38,0,0,0,0,0
353,1765820381434,-302,8167,-28,0,0,0,0,0
354,1765820381633,-297,8166,-32,0,0,0,0,0
355,1765820381734,-294,8167,-27,0,0,0,0,0
356,1765820382284,-297,8170,-26,0,0,0,0,0
357,1765820382518,-303,8164,-36,0,0,0,0,0
358,1765820382634,-298,8171,-28,0,0,0,0,0
359,1765820382751,-302,8170,-27,0,0,0,0,0
360,1765820382984,-302,8166,-23,0,0,0,0,0
361,1765820383200,-302,8168,-40,0,0,0,0,0
362,1765820383517,-301,8176,-41,0,0,0,0,0
363,1765820383617,-290,8164,-27,0,0,0,0,0
364,1765820383951,-292,8171,-37,0,0,0,0,0
365,1765820384033,-291,8163,-31,0,0,0,0,0
366,1765820384384,-303,8170,-36,0,0,0,0,0
367,1765820384634,-300,8164,-33,0,0,0,0,0
