index,date,INV_STATE_L_MOTOR,FAILURE_L_MOTOR,ALARM_L_MOTOR,1,2,3,4,5
528,1762970062563,0,0,0,0,0,0,0,0
529,1762970062681,0,0,0,0,0,0,0,0
530,1762970062780,0,0,0,0,0,0,0,0
531,1762970062899,0,0,0,0,0,0,0,0
532,1762970063114,0,0,0,0,0,0,0,0
533,1762970063230,0,0,0,0,0,0,0,0
534,1762970063446,0,0,0,0,0,0,0,0
535,1762970063579,0,0,0,0,0,0,0,0
536,1762970063879,0,0,0,0,0,0,0,0
537,1762970063995,0,0,0,0,0,0,0,0
538,1762970064079,0,0,0,0,0,0,0,0
539,1762970064245,0,0,0,0,0,0,0,0
540,1762970064312,0,0,0,0,0,0,0,0
541,1762970064445,0,0,0,0,0,0,0,0
542,1762970064678,0,0,0,0,0,0,0,0
543,1762970064763,0,0,0,0,0,0,0,0
544,1762970064914,0,0,0,0,0,0,0,0
545,1762970065111,0,0,0,0,0,0,0,0
546,1762970065194,0,0,0,3.31,0,0,0,0
547,1762970065311,0,0,0,0,0,0,0,0
548,1762970065646,0,0,0,3.31,0,0,0,0
549,1762970065896,0,0,0,0,0,0,0,0
550,1762970066180,0,0,0,0,0,0,0,0
551,1762970066994,0,0,0,0,0,0,0,0
552,1762970067076,0,0,0,0,0,0,0,0
553,1762970067177,0,0,0,0,0,0,0,0
554,1762970067294,0,0,0,0,0,0,0,0
555,1762970067395,0,0,0,0,0,0,0,0
556,1762970067694,0,0,0,0,0,0,0,0
557,1762970067743,0,0,0,0,0,0,0,0
558,1762970067926,0,0,0,0,0,0,0,0
559,1762970068026,0,0,0,0,0,0,0,0
560,1762970068059,0,0,0,0,0,0,0,0
561,1762970068292,0,0,0,0,0,0,0,0
562,1762970068391,0,0,0,0,0,0,0,0
563,1762970068493,0,0,0,0,0,0,0,0
564,1762970068608,0,0,0,0,0,0,0,0
565,1762970068709,0,0,0,0,0,0,0,0
566,1762970069058,0,0,0,0,0,0,0,0
567,1762970069158,0,0,0,0,0,0,0,0
568,1762970069275,0,0,0,0,0,0,0,0
569,1762970069391,0,0,0,0,0,0,0,0
570,1762970069526,0,0,0,0,0,0,0,0
571,1762970069873,0,0,0,0,0,0,0,0
572,1762970070040,0,0,0,0,0,0,0,0
573,1762970070141,0,0,0,0,0,0,0,0
574,1762970070375,0,0,0,0,0,0,0,0
575,1762970070491,0,0,0,0,0,0,0,0
576,1762970070591,0,0,0,0,0,0,0,0
577,1762970070823,0,0,0,0,0,0,0,0
578,1762970071172,0,0,0,0,0,0,0,0
579,1762970071473,0,0,0,0,0,0,0,0
580,1762970071689,0,0,0,0,0,0,0,0
581,1762970071824,0,0,0,0,0,0,0,0
582,1762970072022,0,0,0,0,0,0,0,0
583,1762970072155,0,0,0,0,0,0,0,0
584,1762970072272,0,0,0,0,0,0,0,0
585,1762970072489,0,0,0,0,0,0,0,0
586,1762970072589,0,0,0,0,0,0,0,0
587,1762970072672,0,0,0,0,0,0,0,0
588,1762970072905,0,0,0,0,0,0,0,0
589,1762970073121,0,0,0,0,0,0,0,0
590,1762970073240,0,0,0,0,0,0,0,0
591,1762970073340,0,0,0,0,0,0,0,0
592,1762970073454,0,0,0,0,0,0,0,0
593,1762970073787,0,0,0,0,0,0,0,0
594,1762970073971,0,0,0,0,0,0,0,0
595,1762970074120,0,0,0,0,0,0,0,0
596,1762970074436,0,0,0,0,0,0,0,0
597,1762970074553,0,0,0,1,0,0,0,0
598,1762970074652,0,0,0,0,0,0,0,0
599,1762970074819,0,0,0,3.31,0,0,0,0
600,1762970074953,0,0,0,0,0,0,0,0
601,1762970075102,0,0,0,0,0,0,0,0
602,1762970075219,0,0,0,0,0,0,0,0
603,1762970075319,0,0,0,0,0,0,0,0
604,1762970075769,0,0,0,0,0,0,0,0
605,1762970075936,0,0,0,0,0,0,0,0
606,1762970076102,0,0,0,0,0,0,0,0
607,1762970076203,0,0,0,0,0,0,0,0
608,1762970076319,0,0,0,0,0,0,0,0
609,1762970076419,0,0,0,0,0,0,0,0
610,1762970076636,0,0,0,0,0,0,0,0
611,1762970076752,0,0,0,0,0,0,0,0
612,1762970077084,0,0,0,0,0,0,0,0
613,1762970077234,0,0,0,0,0,0,0,0
614,1762970077301,0,0,0,1,0,0,0,0
615,1762970077536,0,0,0,3.32,0,0,0,0
616,1762970077634,0,0,0,0,0,0,0,0
617,1762970077736,0,0,0,1,0,0,0,0
618,1762970077951,0,0,0,0,0,0,0,0
619,1762970078084,0,0,0,0,0,0,0,0
620,1762970078185,0,0,0,0,0,0,0,0
621,1762970078284,0,0,0,0,0,0,0,0
622,1762970078418,0,0,0,0,0,0,0,0
623,1762970078516,0,0,0,0,0,0,0,0
624,1762970078634,0,0,0,0,0,0,0,0
625,1762970078733,1,0,0,0,0,0,0,0
626,1762970078900,1,0,0,3.26,0,0,0,0
627,1762970079069,1,0,0,1,0,0,0,0
628,1762970079183,1,0,0,0,0,0,0,0
629,1762970079283,1,0,0,3.26,0,0,0,0
630,1762970079400,1,0,0,0,0,0,0,0
631,1762970079500,1,0,0,0,0,0,0,0
632,1762970079617,1,0,0,0,0,0,0,0
633,1762970079716,1,0,0,0,0,0,0,0
634,1762970079850,1,0,0,0,0,0,0,0
635,1762970079999,1,0,0,0,0,0,0,0
636,1762970080049,1,0,0,0,0,0,0,0
637,1762970080266,1,0,0,0,0,0,0,0
638,1762970080382,1,0,0,3,0,0,0,0
639,1762970080549,1,0,0,0,0,0,0,0
640,1762970080601,1,0,0,0,0,0,0,0
641,1762970080715,1,0,0,0,0,0,0,0
642,1762970080865,1,0,0,0,0,0,0,0
643,1762970081048,1,0,0,0,0,0,0,0
644,1762970081148,1,0,0,0,0,0,0,0
645,1762970081265,1,0,0,0,0,0,0,0
646,1762970081382,1,0,0,0,0,0,0,0
647,1762970081598,1,0,0,0,0,0,0,0
648,1762970081697,1,0,0,0,0,0,0,0
649,1762970081849,1,0,0,0,0,0,0,0
650,1762970081980,1,0,0,0,0,0,0,0
651,1762970082133,1,0,0,0,0,0,0,0
652,1762970082247,1,0,0,0,0,0,0,0
653,1762970082350,1,0,0,0,0,0,0,0
654,1762970082465,1,0,0,0,0,0,0,0
655,1762970082581,1,0,0,0,0,0,0,0
656,1762970082697,1,0,0,0,0,0,0,0
657,1762970082814,1,0,0,87,0,0,0,0
658,1762970082964,1,0,0,453,0,0,0,0
659,1762970083130,1,0,0,0,0,0,0,0
660,1762970083229,1,0,0,411,0,0,0,0
661,1762970083347,1,0,0,3.32,0,0,0,0
662,1762970083462,1,0,0,0,0,0,0,0
663,1762970083680,1,0,0,348,0,0,0,0
664,1762970083846,1,0,0,3.31,0,0,0,0
665,1762970084012,1,0,0,0,0,0,0,0
666,1762970084663,1,0,0,0,0,0,0,0
667,1762970084829,1,0,0,168,0,0,0,0
668,1762970084946,1,0,0,0,0,0,0,0
669,1762970085245,1,0,0,0,0,0,0,0
670,1762970085545,1,0,0,65298,0,0,0,0
671,1762970085778,1,0,0,0,0,0,0,0
672,1762970085996,1,0,0,0,0,0,0,0
673,1762970086112,1,0,0,0,0,0,0,0
674,1762970086194,1,0,0,0,0,0,0,0
675,1762970086310,1,0,0,0,0,0,0,0
676,1762970086428,1,0,0,0,0,0,0,0
677,1762970086528,1,0,0,3.32,0,0,0,0
678,1762970086927,1,0,0,0,0,0,0,0
679,1762970087093,1,0,0,0,0,0,0,0
680,1762970087327,1,0,0,0,0,0,0,0
681,1762970087543,1,0,0,0,0,0,0,0
682,1762970087744,1,0,0,0,0,0,0,0
683,1762970089075,1,0,0,0,0,0,0,0
684,1762970089175,1,0,0,0,0,0,0,0
685,1762970089293,1,0,0,0,0,0,0,0
686,1762970089525,1,0,0,0,0,0,0,0
687,1762970089626,1,0,0,65336,0,0,0,0
688,1762970089874,1,0,0,0,0,0,0,0
689,1762970089974,1,0,0,0,0,0,0,0
690,1762970090058,1,0,0,0,0,0,0,0
691,1762970090274,1,0,0,0,0,0,0,0
692,1762970090491,1,0,0,0,0,0,0,0
693,1762970090607,1,0,0,0,0,0,0,0
694,1762970090742,1,0,0,0,0,0,0,0
695,1762970090875,1,0,0,0,0,0,0,0
696,1762970090957,1,0,0,0,0,0,0,0
697,1762970091172,1,0,0,0,0,0,0,0
698,1762970091306,1,0,0,0,0,0,0,0
699,1762970091422,1,0,0,0,0,0,0,0
700,1762970091605,1,0,0,0,0,0,0,0
701,1762970091706,1,0,0,0,0,0,0,0
702,1762970092054,1,0,0,0,0,0,0,0
703,1762970092274,1,0,0,0,0,0,0,0
704,1762970092488,1,0,0,0,0,0,0,0
705,1762970092588,1,0,0,0,0,0,0,0
706,1762970092704,0,0,0,1,0,0,0,0
707,1762970092838,0,0,0,0,0,0,0,0
708,1762970093037,0,0,0,3.32,0,0,0,0
709,1762970093154,0,0,0,1,0,0,0,0
710,1762970093254,0,0,0,0,0,0,0,0
711,1762970093370,0,0,0,3.32,0,0,0,0
712,1762970093586,0,0,0,0,0,0,0,0
713,1762970093837,0,0,0,0,0,0,0,0
714,1762970093921,0,0,0,0,0,0,0,0
715,1762970094121,0,0,0,0,0,0,0,0
716,1762970094236,0,0,0,0,0,0,0,0
717,1762970094353,0,0,0,0,0,0,0,0
718,1762970094469,0,0,0,0,0,0,0,0
719,1762970094571,0,0,0,0,0,0,0,0
720,1762970094687,0,0,0,0,0,0,0,0
721,1762970094803,0,0,0,0,0,0,0,0
722,1762970094937,0,0,0,0,0,0,0,0
723,1762970095021,0,0,0,0,0,0,0,0
724,1762970095121,0,0,0,0,0,0,0,0
725,1762970095236,0,0,0,0,0,0,0,0
726,1762970095336,0,0,0,0,0,0,0,0
727,1762970095453,0,0,0,0,0,0,0,0
728,1762970095555,0,0,0,0,0,0,0,0
729,1762970095669,0,0,0,0,0,0,0,0
730,1762970095787,0,0,0,0,0,0,0,0
731,1762970095936,0,0,0,0,0,0,0,0
732,1762970096042,0,0,0,0,0,0,0,0
733,1762970096220,0,0,0,0,0,0,0,0
734,1762970096336,0,0,0,0,0,0,0,0
735,1762970096453,0,0,0,0,0,0,0,0
736,1762970096815,0,0,0,0,0,0,0,0
737,1762970096936,0,0,0,0,0,0,0,0
738,1762970097221,0,0,0,0,0,0,0,0
739,1762970097435,0,0,0,0,0,0,0,0
740,1762970097551,0,0,0,0,0,0,0,0
741,1762970097651,0,0,0,0,0,0,0,0
742,1762970097767,0,0,0,0,0,0,0,0
743,1762970097883,0,0,0,0,0,0,0,0
744,1762970098085,0,0,0,0,0,0,0,0
745,1762970098201,0,0,0,0,0,0,0,0
746,1762970098320,0,0,0,0,0,0,0,0
747,1762970098533,0,0,0,0,0,0,0,0
748,1762970098650,0,0,0,0,0,0,0,0
749,1762970098749,0,0,0,0,0,0,0,0
750,1762970098908,0,0,0,0,0,0,0,0
751,1762970099084,0,0,0,0,0,0,0,0
752,1762970099184,0,0,0,0,0,0,0,0
753,1762970099300,0,0,0,3.32,0,0,0,0
754,1762970099534,0,0,0,1,0,0,0,0
755,1762970099634,0,0,0,0,0,0,0,0
756,1762970099883,0,0,0,0,0,0,0,0
757,1762970100169,0,0,0,0,0,0,0,0
758,1762970100299,0,0,0,0,0,0,0,0
759,1762970100401,0,0,0,0,0,0,0,0
760,1762970100518,0,0,0,0,0,0,0,0
761,1762970100617,0,0,0,0,0,0,0,0
762,1762970100733,0,0,0,0,0,0,0,0
763,1762970100851,0,0,0,0,0,0,0,0
764,1762970100949,0,0,0,0,0,0,0,0
765,1762970101065,0,0,0,0,0,0,0,0
766,1762970101182,0,0,0,0,0,0,0,0
767,1762970101285,0,0,0,0,0,0,0,0
768,1762970101398,0,0,0,0,0,0,0,0
769,1762970101500,0,0,0,0,0,0,0,0
770,1762970101616,0,0,0,0,0,0,0,0
771,1762970101715,0,0,0,0,0,0,0,0
772,1762970101849,0,0,0,0,0,0,0,0
773,1762970101948,0,0,0,0,0,0,0,0
774,1762970102083,0,0,0,0,0,0,0,0
775,1762970102149,0,0,0,0,0,0,0,0
776,1762970102280,0,0,0,0,0,0,0,0
777,1762970102381,0,0,0,0,0,0,0,0
778,1762970102498,0,0,0,0,0,0,0,0
779,1762970102598,0,0,0,0,0,0,0,0
780,1762970102715,0,0,0,0,0,0,0,0
781,1762970102865,0,0,0,0,0,0,0,0
782,1762970103015,0,0,0,0,0,0,0,0
783,1762970103147,0,0,0,0,0,0,0,0
784,1762970103247,0,0,0,0,0,0,0,0
785,1762970103363,0,0,0,0,0,0,0,0
786,1762970103481,0,0,0,0,0,0,0,0
787,1762970103579,0,0,0,0,0,0,0,0
788,1762970103697,0,0,0,0,0,0,0,0
789,1762970103829,0,0,0,0,0,0,0,0
790,1762970103930,0,0,0,0,0,0,0,0
791,1762970104146,0,0,0,0,0,0,0,0
792,1762970104246,0,0,0,0,0,0,0,0
793,1762970104364,0,0,0,0,0,0,0,0
794,1762970104465,0,0,0,0,0,0,0,0
795,1762970104946,0,0,0,0,0,0,0,0
796,1762970105030,0,0,0,0,0,0,0,0
797,1762970105112,0,0,0,0,0,0,0,0
798,1762970105345,0,0,0,0,0,0,0,0
799,1762970105462,0,0,0,0,0,0,0,0
800,1762970105678,0,0,0,3.32,0,0,0,0
801,1762970105783,0,0,0,0,0,0,0,0
802,1762970105945,0,0,0,1,0,0,0,0
803,1762970106112,0,0,0,0,0,0,0,0
804,1762970106228,0,0,0,0,0,0,0,0
805,1762970106328,0,0,0,0,0,0,0,0
806,1762970106444,0,0,0,0,0,0,0,0
807,1762970106561,0,0,0,0,0,0,0,0
808,1762970106677,0,0,0,0,0,0,0,0
809,1762970106995,0,0,0,0,0,0,0,0
810,1762970107094,0,0,0,0,0,0,0,0
811,1762970107430,0,0,0,0,0,0,0,0
812,1762970107893,0,0,0,0,0,0,0,0
813,1762970107978,0,0,0,0,0,0,0,0
814,1762970108093,0,0,0,0,0,0,0,0
815,1762970108211,0,0,0,0,0,0,0,0
816,1762970108426,0,0,0,0,0,0,0,0
817,1762970109745,0,0,0,0,0,0,0,0
818,1762970110041,0,0,0,0,0,0,0,0
819,1762970110291,0,0,0,0,0,0,0,0
820,1762970110408,0,0,0,0,0,0,0,0
821,1762970110507,0,0,0,0,0,0,0,0
822,1762970110625,0,0,0,0,0,0,0,0
823,1762970110874,0,0,0,0,0,0,0,0
824,1762970110990,0,0,0,0,0,0,0,0
825,1762970111106,0,0,0,0,0,0,0,0
826,1762970111173,0,0,0,0,0,0,0,0
827,1762970111290,0,0,0,0,0,0,0,0
828,1762970111406,0,0,0,0,0,0,0,0
829,1762970111505,0,0,0,0,0,0,0,0
830,1762970111621,0,0,0,0,0,0,0,0
831,1762970111722,0,0,0,0,0,0,0,0
832,1762970111906,0,0,0,0,0,0,0,0
833,1762970112124,0,0,0,0,0,0,0,0
834,1762970112174,0,0,0,0,0,0,0,0
835,1762970112521,0,0,0,3.28,0,0,0,0
836,1762970112621,0,0,0,0,0,0,0,0
837,1762970112738,0,0,0,0,0,0,0,0
838,1762970112837,0,0,0,0,0,0,0,0
839,1762970112987,0,0,0,0,0,0,0,0
840,1762970113055,0,0,0,0,0,0,0,0
841,1762970113154,0,0,0,0,0,0,0,0
842,1762970113387,0,0,0,0,0,0,0,0
843,1762970113520,0,0,0,0,0,0,0,0
844,1762970113603,0,0,0,0,0,0,0,0
845,1762970113721,0,0,0,0,0,0,0,0
846,1762970113837,0,0,0,0,0,0,0,0
847,1762970113954,0,0,0,0,0,0,0,0
848,1762970114053,0,0,0,0,0,0,0,0
849,1762970114269,0,0,0,0,0,0,0,0
850,1762970114487,0,0,0,0,0,0,0,0
851,1762970114603,0,0,0,0,0,0,0,0
852,1762970114704,0,0,0,0,0,0,0,0
853,1762970114920,0,0,0,0,0,0,0,0
854,1762970115036,0,0,0,0,0,0,0,0
855,1762970115136,0,0,0,0,0,0,0,0
856,1762970115252,0,0,0,3.32,0,0,0,0
857,1762970115385,0,0,0,0,0,0,0,0
858,1762970115485,0,0,0,0,0,0,0,0
859,1762970115568,0,0,0,0,0,0,0,0
860,1762970115819,0,0,0,0,0,0,0,0
861,1762970115985,0,0,0,0,0,0,0,0
862,1762970116020,0,0,0,0,0,0,0,0
863,1762970116119,0,0,0,0,0,0,0,0
864,1762970116236,0,0,0,0,0,0,0,0
865,1762970116356,0,0,0,0,0,0,0,0
866,1762970116454,0,0,0,0,0,0,0,0
867,1762970116686,0,0,0,0,0,0,0,0
868,1762970116802,0,0,0,0,0,0,0,0
869,1762970117018,0,0,0,0,0,0,0,0
870,1762970117119,0,0,0,0,0,0,0,0
871,1762970117335,0,0,0,0,0,0,0,0
872,1762970117451,0,0,0,0,0,0,0,0
873,1762970117569,0,0,0,0,0,0,0,0
874,1762970117668,0,0,0,0,0,0,0,0
875,1762970117818,0,0,0,0,0,0,0,0
876,1762970117952,0,0,0,0,0,0,0,0
877,1762970118118,0,0,0,0,0,0,0,0
878,1762970118234,0,0,0,0,0,0,0,0
879,1762970118334,0,0,0,0,0,0,0,0
880,1762970118550,0,0,0,0,0,0,0,0
881,1762970118666,0,0,0,0,0,0,0,0
882,1762970118902,0,0,0,3.27,0,0,0,0
883,1762970119117,0,0,0,0,0,0,0,0
884,1762970119217,0,0,0,0,0,0,0,0
885,1762970119449,0,0,0,0,0,0,0,0
886,1762970119550,0,0,0,0,0,0,0,0
887,1762970119650,0,0,0,0,0,0,0,0
888,1762970119765,0,0,0,0,0,0,0,0
889,1762970119982,0,0,0,0,0,0,0,0
890,1762970120102,0,0,0,0,0,0,0,0
891,1762970120199,0,0,0,0,0,0,0,0
892,1762970120315,0,0,0,0,0,0,0,0
893,1762970120749,0,0,0,0,0,0,0,0
894,1762970120882,0,0,0,0,0,0,0,0
895,1762970121065,0,0,0,0,0,0,0,0
896,1762970121081,0,0,0,0,0,0,0,0
897,1762970121199,0,0,0,0,0,0,0,0
898,1762970121298,0,0,0,0,0,0,0,0
899,1762970121415,0,0,0,0,0,0,0,0
900,1762970121514,0,0,0,0,0,0,0,0
901,1762970121648,0,0,0,3.32,0,0,0,0
902,1762970121748,0,0,0,0,0,0,0,0
903,1762970121864,0,0,0,0,0,0,0,0
904,1762970122180,0,0,0,0,0,0,0,0
905,1762970122297,0,0,0,0,0,0,0,0
906,1762970122397,0,0,0,0,0,0,0,0
907,1762970122514,0,0,0,0,0,0,0,0
908,1762970122613,0,0,0,0,0,0,0,0
909,1762970122730,0,0,0,0,0,0,0,0
910,1762970122863,0,0,0,0,0,0,0,0
911,1762970122964,0,0,0,0,0,0,0,0
912,1762970123080,0,0,0,0,0,0,0,0
913,1762970123280,0,0,0,0,0,0,0,0
914,1762970123396,0,0,0,0,0,0,0,0
915,1762970123496,0,0,0,0,0,0,0,0
916,1762970123613,0,0,0,0,0,0,0,0
917,1762970123730,0,0,0,0,0,0,0,0
918,1762970123863,0,0,0,0,0,0,0,0
919,1762970123946,0,0,0,0,0,0,0,0
920,1762970124046,0,0,0,0,0,0,0,0
921,1762970124163,0,0,0,0,0,0,0,0
922,1762970124263,0,0,0,0,0,0,0,0
923,1762970124379,0,0,0,0,0,0,0,0
924,1762970124512,0,0,0,0,0,0,0,0
925,1762970124612,0,0,0,0,0,0,0,0
926,1762970124712,0,0,0,0,0,0,0,0
927,1762970124847,0,0,0,3.26,0,0,0,0
928,1762970124978,0,0,0,0,0,0,0,0
929,1762970125145,0,0,0,0,0,0,0,0
930,1762970125378,0,0,0,0,0,0,0,0
931,1762970125478,0,0,0,0,0,0,0,0
932,1762970125578,0,0,0,0,0,0,0,0
933,1762970125694,0,0,0,0,0,0,0,0
934,1762970125811,0,0,0,0,0,0,0,0
935,1762970125928,0,0,0,0,0,0,0,0
936,1762970126044,0,0,0,0,0,0,0,0
937,1762970126144,0,0,0,0,0,0,0,0
938,1762970126261,0,0,0,0,0,0,0,0
939,1762970126461,0,0,0,0,0,0,0,0
940,1762970126579,0,0,0,0,0,0,0,0
941,1762970126679,0,0,0,0,0,0,0,0
942,1762970126793,0,0,0,0,0,0,0,0
943,1762970126927,0,0,0,0,0,0,0,0
944,1762970127126,0,0,0,0,0,0,0,0
945,1762970127242,0,0,0,0,0,0,0,0
946,1762970127343,0,0,0,0,0,0,0,0
947,1762970127576,0,0,0,0,0,0,0,0
948,1762970127675,0,0,0,0,0,0,0,0
949,1762970127824,0,0,0,0,0,0,0,0
950,1762970127943,0,0,0,0,0,0,0,0
951,1762970128109,0,0,0,0,0,0,0,0
952,1762970128325,0,0,0,0,0,0,0,0
953,1762970128458,0,0,0,3.27,0,0,0,0
954,1762970128559,0,0,0,0,0,0,0,0
955,1762970128991,0,0,0,0,0,0,0,0
956,1762970129209,0,0,0,0,0,0,0,0
957,1762970129325,0,0,0,0,0,0,0,0
958,1762970129441,0,0,0,0,0,0,0,0
959,1762970129541,0,0,0,0,0,0,0,0
960,1762970129991,0,0,0,0,0,0,0,0
961,1762970130874,0,0,0,0,0,0,0,0
962,1762970131023,0,0,0,0,0,0,0,0
963,1762970131089,0,0,0,0,0,0,0,0
964,1762970131192,0,0,0,3.32,0,0,0,0
965,1762970131356,0,0,0,0,0,0,0,0
966,1762970131972,0,0,0,0,0,0,0,0
967,1762970132089,0,0,0,0,0,0,0,0
968,1762970132289,0,0,0,0,0,0,0,0
969,1762970132405,0,0,0,0,0,0,0,0
970,1762970132521,0,0,0,0,0,0,0,0
971,1762970132639,0,0,0,0,0,0,0,0
972,1762970132855,0,0,0,0,0,0,0,0
973,1762970132988,0,0,0,0,0,0,0,0
974,1762970133088,0,0,0,0,0,0,0,0
975,1762970133188,0,0,0,0,0,0,0,0
976,1762970133288,0,0,0,0,0,0,0,0
977,1762970133404,0,0,0,0,0,0,0,0
978,1762970133639,0,0,0,0,0,0,0,0
979,1762970133838,0,0,0,0,0,0,0,0
980,1762970133956,0,0,0,0,0,0,0,0
981,1762970134053,0,0,0,597,0,0,0,0
982,1762970134171,0,0,0,0,0,0,0,0
983,1762970134271,0,0,0,0,0,0,0,0
984,1762970134436,0,0,0,0,0,0,0,0
985,1762970134603,0,0,0,0,0,0,0,0
986,1762970134788,0,0,0,0,0,0,0,0
987,1762970134903,0,0,0,0,0,0,0,0
988,1762970135053,0,0,0,0,0,0,0,0
989,1762970135172,0,0,0,0,0,0,0,0
990,1762970135519,0,0,0,0,0,0,0,0
991,1762970135619,0,0,0,0,0,0,0,0
992,1762970135919,0,0,0,0,0,0,0,0
993,1762970136269,0,0,0,0,0,0,0,0
994,1762970136385,0,0,0,0,0,0,0,0
995,1762970136768,0,0,0,0,0,0,0,0
996,1762970136902,0,0,0,0,0,0,0,0
997,1762970137051,0,0,0,0,0,0,0,0
998,1762970137152,0,0,0,0,0,0,0,0
999,1762970137268,0,0,0,0,0,0,0,0
1000,1762970137401,0,0,0,0,0,0,0,0
1001,1762970137701,0,0,0,0,0,0,0,0
1002,1762970137818,0,0,0,0,0,0,0,0
1003,1762970137917,0,0,0,0,0,0,0,0
1004,1762970138034,0,0,0,0,0,0,0,0
1005,1762970138134,0,0,0,0,0,0,0,0
1006,1762970138234,0,0,0,0,0,0,0,0
1007,1762970138468,0,0,0,597,0,0,0,0
1008,1762970138570,0,0,0,0,0,0,0,0
1009,1762970138683,0,0,0,0,0,0,0,0
1010,1762970138970,0,0,0,3.31,0,0,0,0
1011,1762970139033,0,0,0,0,0,0,0,0
1012,1762970139115,0,0,0,0,0,0,0,0
1013,1762970139232,0,0,0,0,0,0,0,0
1014,1762970139348,0,0,0,3.32,0,0,0,0
1015,1762970139465,0,0,0,0,0,0,0,0
1016,1762970139564,0,0,0,0,0,0,0,0
1017,1762970139782,0,0,0,0,0,0,0,0
1018,1762970139933,0,0,0,0,0,0,0,0
1019,1762970140114,0,0,0,0,0,0,0,0
1020,1762970140466,0,0,0,0,0,0,0,0
1021,1762970140550,0,0,0,0,0,0,0,0
1022,1762970140698,0,0,0,0,0,0,0,0
1023,1762970140830,0,0,0,0,0,0,0,0
1024,1762970140916,0,0,0,0,0,0,0,0
1025,1762970140997,0,0,0,0,0,0,0,0
1026,1762970141097,0,0,0,597,0,0,0,0
1027,1762970141214,0,0,0,0,0,0,0,0
1028,1762970141547,0,0,0,0,0,0,0,0
1029,1762970141714,0,0,0,0,0,0,0,0
1030,1762970141813,0,0,0,0,0,0,0,0
1031,1762970142029,0,0,0,0,0,0,0,0
1032,1762970142113,0,0,0,3.31,0,0,0,0
1033,1762970142195,0,0,0,0,0,0,0,0
1034,1762970142313,0,0,0,0,0,0,0,0
1035,1762970142597,0,0,0,0,0,0,0,0
1036,1762970142748,0,0,0,0,0,0,0,0
1037,1762970142929,0,0,0,0,0,0,0,0
1038,1762970143029,0,0,0,0,0,0,0,0
1039,1762970143295,0,0,0,0,0,0,0,0
1040,1762970143678,0,0,0,0,0,0,0,0
1041,1762970143845,0,0,0,0,0,0,0,0
1042,1762970143945,0,0,0,0,0,0,0,0
1043,1762970144096,0,0,0,0,0,0,0,0
1044,1762970144127,0,0,0,0,0,0,0,0
1045,1762970144197,0,0,0,0,0,0,0,0
1046,1762970144312,0,0,0,0,0,0,0,0
1047,1762970144411,0,0,0,0,0,0,0,0
1048,1762970144511,0,0,0,0,0,0,0,0
1049,1762970144627,0,0,0,0,0,0,0,0
1050,1762970144727,0,0,0,0,0,0,0,0
1051,1762970147909,0,0,0,0,0,0,0,0
1052,1762970148092,0,0,0,0,0,0,0,0
